merchant_id,date,day_index,payment_mix_hhi_7d,payment_mix_hhi_28d,payment_mix_hhi_60d,payment_mix_l1_drift_7v28,payment_mix_l1_drift_28v60,refund_rate_7d,refund_rate_28d,refund_rate_60d,refund_amount_to_gmv_28d,refund_count_28d,chargeback_rate_7d,chargeback_rate_28d,chargeback_rate_60d,chargeback_amount_to_gmv_28d,chargeback_count_28d,days_since_last_chargeback,fulfillment_on_time_rate_7d,fulfillment_on_time_rate_28d,fulfillment_on_time_rate_60d,fulfillment_delay_avg_days_28d,new_customer_rate_7d,new_customer_rate_28d,new_customer_rate_60d,customer_count_28d,liquidity_balance_28d,liquidity_to_gmv_ratio_28d,pending_settlement_to_gmv_28d,liquidity_coefficient_of_variation_28d,gmv_level_28d,transaction_count_level_28d,gmv_coefficient_of_variation_28d,merchant_tenure_days,is_weekend,day_of_year_sin,day_of_year_cos,chargeback_rate_velocity_7v28,chargeback_rate_velocity_28v60,chargeback_rate_acceleration,refund_rate_velocity_7v28,refund_rate_velocity_28v60,refund_rate_acceleration,fulfillment_on_time_rate_velocity_7v28,fulfillment_on_time_rate_velocity_28v60,fulfillment_on_time_rate_acceleration,gmv_velocity_7v28,gmv_velocity_28v60,gmv_acceleration,transaction_count_velocity_7v28,new_customer_rate_velocity_7v28,chargeback_rate_deviation_z,refund_rate_deviation_z,gmv_deviation_z,fulfillment_on_time_rate_deviation_z,new_customer_rate_deviation_z,liquidity_deviation_z
M0000,2024-01-11,10,0.28784372492295823,0.2867108560567119,0.2867108560567119,0.005226622041811901,0.0,0.08433734939759036,0.09917355371900827,0.09917355371900827,0.10107230591957907,12.0,0.012048192771084338,0.01652892561983471,0.01652892561983471,0.01524598319956513,2.0,4.0,0.9103048500250025,0.9129059370230269,0.9129059370230269,3.809338163482879,0.5662650602409639,0.5619834710743802,0.5619834710743802,11.0,68854.38258894358,4.487179470369516,1.7346895257529846,0.1045693695959502,15344.69103444919,11.0,0.24118849314383836,1360,0,0.18809941761179758,0.9821499931752291,-0.004480732848750373,0.0,-0.004480732848750373,-0.014836204321417912,0.0,-0.014836204321417912,-0.0026010869980244156,0.0,-0.0026010869980244156,0.07524226770014275,0.0,0.07524226770014275,0.07792207792207795,0.004281589166583721,-0.2522667233254753,-1.329663185523346,1.2058673893836676,-1.4966154652614514,0.2464481162371297,2.7332774610759913
M0000,2024-01-12,11,0.28611064745649517,0.28635167267172074,0.28635167267172074,0.0034370984794779152,0.0,0.08860759493670886,0.09090909090909091,0.09090909090909091,0.09251647211745705,12.0,0.012658227848101266,0.015151515151515152,0.015151515151515152,0.013955401202660719,2.0,5.0,0.9002747632357305,0.9105618715868321,0.9105618715868321,3.7882083567161877,0.5569620253164557,0.5606060606060606,0.5606060606060606,11.0,69612.76361384477,4.530083192973097,1.7303164313998944,0.1055911717414832,15366.773776213557,11.0,0.2296876880128665,1361,0,0.20496611396949532,0.9787690698649216,-0.0024932873034138863,0.0,-0.0024932873034138863,-0.0023014959723820505,0.0,-0.0023014959723820505,-0.010287108351101582,0.0,-0.010287108351101582,0.04487415695106223,0.0,0.04487415695106223,0.025974025974025983,-0.0036440352896048855,-0.2051789719873588,-1.047359345047383,0.942489846643519,-3.263196794133873,-0.9152015619184438,2.848706403034398
M0000,2024-01-13,12,0.2839669061802905,0.2854348721929218,0.2854348721929218,0.010027251701879611,0.0,0.1038961038961039,0.10416666666666667,0.10416666666666667,0.10352015883962017,15.0,0.012987012987012988,0.013888888888888888,0.013888888888888888,0.012816391695860315,2.0,6.0,0.9023746649247573,0.9102111885574682,0.9102111885574682,3.7531771044708453,0.5584415584415584,0.5625,0.5625,11.076923076923077,70246.73922551468,4.548089720267384,1.7298965363870538,0.10533555958761592,15445.3283787429,11.076923076923077,0.21955790183047152,1362,1,0.22177215755648186,0.975098513039961,-0.0009018759018759002,0.0,-0.0009018759018759002,-0.00027056277056276834,0.0,-0.00027056277056276834,-0.007836523632710923,0.0,-0.007836523632710923,0.01148582814993171,0.0,0.01148582814993171,-0.00694444444444442,-0.0040584415584415945,-0.1718167043583863,-0.3216295846519841,0.6678210292689691,-2.681144462242971,-0.737931533239733,2.8695366203607637
M0000,2024-01-14,13,0.28408402251736264,0.2851707008333899,0.2851707008333899,0.015247211118959214,0.0,0.12857142857142856,0.1111111111111111,0.1111111111111111,0.10833695821322839,17.0,0.0,0.013071895424836602,0.013071895424836602,0.012079843722831106,2.0,7.0,0.8979599435430394,0.909566023610612,0.909566023610612,3.7545688240876305,0.5714285714285714,0.5620915032679739,0.5620915032679739,10.928571428571429,70700.97937735535,4.646313515947173,1.736622889993011,0.10338657586119054,15216.575277301887,10.928571428571429,0.22138070419353417,1363,1,0.23851257519407648,0.9711394088771653,-0.013071895424836602,0.0,-0.013071895424836602,0.017460317460317454,0.0,0.017460317460317454,-0.011606080067572577,0.0,-0.011606080067572577,-0.07462695619139081,0.0,-0.07462695619139081,-0.08496732026143794,0.00933706816059754,-1.6636159040772176,0.9093681214319848,-0.280064140866402,-3.337772670937727,1.0827928061533092,2.707725287104549
M0000,2024-01-15,14,0.2839483214991751,0.2852303622672922,0.2852303622672922,0.011299248895025246,0.0,0.14492753623188406,0.11801242236024845,0.11801242236024845,0.11664777456391633,19.0,0.0,0.012422360248447204,0.012422360248447204,0.011414086355780445,2.0,8.0,0.9035773502238622,0.9106928376248326,0.9106928376248326,3.7328611946034234,0.5652173913043478,0.5590062111801242,0.5590062111801242,10.733333333333333,70997.52786307542,4.723559274037725,1.7258729726189632,0.10051992077682806,15030.514860542089,10.733333333333333,0.22122600589916466,1364,0,0.2551824131233728,0.9668929289391521,-0.012422360248447204,0.0,-0.012422360248447204,0.026915113871635615,0.0,0.026915113871635615,-0.007115487400970344,0.0,-0.007115487400970344,-0.062117350768292834,0.0,-0.062117350768292834,-0.08163265306122436,0.006211180124223614,-1.707101655920174,1.7659893315798112,-0.3002836183493389,-2.2440432602429627,0.2570176027635054,2.536297580390806
M0000,2024-01-16,15,0.28183797597663934,0.28492989683923425,0.28492989683923425,0.015425502826995799,0.0,0.16417910447761194,0.1242603550295858,0.1242603550295858,0.12358802107001343,21.0,0.014925373134328358,0.01775147928994083,0.01775147928994083,0.01721122526399486,3.0,0.0,0.9001655975665708,0.9091090613598081,0.9091090613598081,3.737248018766403,0.5522388059701493,0.5621301775147929,0.5621301775147929,10.5625,71133.76145247917,4.808971949856147,1.717914673428594,0.09722775207492008,14791.885291534509,10.5625,0.22655686081555176,1365,0,0.2717767384711357,0.9623603298276545,-0.002826106155612471,0.0,-0.002826106155612471,0.03991874944802615,0.0,0.03991874944802615,-0.008943463793237294,0.0,-0.008943463793237294,-0.08671545398276426,0.0,-0.08671545398276426,-0.09382924767540157,-0.00989137154464359,0.050546865047032166,2.778884126369,-0.7023660101200918,-2.760020667407813,-1.6547407058904353,2.3021877164548212
M0000,2024-01-17,16,0.28102836234842565,0.28461716031515766,0.28461716031515766,0.01412894199153196,0.0,0.19117647058823528,0.13333333333333333,0.13333333333333333,0.1316795186494707,24.0,0.029411764705882353,0.022222222222222223,0.022222222222222223,0.021503093102868003,4.0,0.0,0.9018366226838002,0.9100420029561944,0.9100420029561944,3.705796226900812,0.5588235294117647,0.5666666666666667,0.5666666666666667,10.588235294117647,71327.1257179847,4.8377394707825045,1.6958636336219948,0.09454818781456595,14743.895604292957,10.588235294117647,0.22048553969751314,1366,0,0.2882906407095177,0.9575429528116719,0.0071895424836601295,0.0,0.0071895424836601295,0.05784313725490195,0.0,0.05784313725490195,-0.008205380272394258,0.0,-0.008205380272394258,-0.09127896428692295,0.0,-0.09127896428692295,-0.08253968253968258,-0.007843137254901933,1.7836896155069697,4.118006352518134,-0.8060979574826443,-2.4089436527692634,-0.7208481137682398,2.1446740495956824
M0000,2024-01-18,17,0.2797990585438715,0.2842285127720621,0.2842285127720621,0.015549060038793666,0.0,0.19696969696969696,0.13368983957219252,0.13368983957219252,0.1314716624548744,25.0,0.030303030303030304,0.0213903743315508,0.0213903743315508,0.020660003683490018,4.0,1.0,0.9054664384867578,0.9102802316572849,0.9102802316572849,3.692398115516847,0.5757575757575758,0.5668449197860963,0.5668449197860963,10.38888888888889,71452.29795423729,4.930114394653077,1.70280386513232,0.09186568004542665,14493.030431855783,10.38888888888889,0.22966268899303374,1367,0,0.3047192331091634,0.9524422234305676,0.008912655971479503,0.0,0.008912655971479503,0.06327985739750444,0.0,0.06327985739750444,-0.004813793170527103,0.0,-0.004813793170527103,-0.0923425787565938,0.0,-0.0923425787565938,-0.09243697478991597,0.0089126559714795,1.8721693232850811,4.349484855533457,-0.9955240359055579,-1.7122108782209244,1.8782778997584437,1.998859947222417
M0000,2024-01-19,18,0.2793545090790721,0.2839929337543726,0.2839929337543726,0.015954615942759195,0.0,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.13442419118097063,27.0,0.045454545454545456,0.025252525252525252,0.025252525252525252,0.024350371514120034,5.0,0.0,0.902752412122388,0.9079587184320174,0.9079587184320174,3.6757030728958258,0.5909090909090909,0.5707070707070707,0.5707070707070707,10.421052631578947,71556.3976006396,4.929176624152873,1.6870388198795918,0.0893727649807134,14516.90678926265,10.421052631578947,0.2229402268215842,1368,0,0.321057654185271,0.9470596510722283,0.020202020202020204,0.0,0.020202020202020204,0.09090909090909091,0.0,0.09090909090909091,-0.005206306309629372,0.0,-0.005206306309629372,-0.10035986701041444,0.0,-0.10035986701041444,-0.09523809523809512,0.02020202020202022,3.6543406147214075,5.837685842521396,-1.0890969865951656,-2.118183751756772,4.17257034866048,1.7878264992089272
M0000,2024-01-20,19,0.27872849294586743,0.2833563749512426,0.2833563749512426,0.02024241335547039,0.0,0.22580645161290322,0.1407766990291262,0.1407766990291262,0.1398185001832,29.0,0.04838709677419355,0.024271844660194174,0.024271844660194174,0.023281898427006967,5.0,1.0,0.9022294474317907,0.9078089169565362,0.9078089169565362,3.68163787945071,0.5806451612903226,0.5679611650485437,0.5679611650485437,10.3,71608.12513082344,4.964521638664228,1.6877765962658777,0.08698623267103121,14423.972810014899,10.3,0.22028480460255723,1369,1,0.3373010691361842,0.9413968285264122,0.024115252113999373,0.0,0.024115252113999373,0.08502975258377701,0.0,0.08502975258377701,-0.005579469524745528,0.0,-0.005579469524745528,-0.13150352015010025,0.0,-0.13150352015010025,-0.14008321775312071,0.012683996241778961,3.961459570733087,5.598544380085799,-1.5029044648228465,-2.1330570737618992,2.590346611939629,1.5666028124839655
M0000,2024-01-21,20,0.2792372800301156,0.28339799414246875,0.28339799414246875,0.02082277580338175,0.0,0.22950819672131148,0.14485981308411214,0.14485981308411214,0.1439335091649113,31.0,0.04918032786885246,0.02336448598130841,0.02336448598130841,0.022361642510335265,5.0,2.0,0.9045189572125962,0.9081273738429533,0.9081273738429533,3.6961140998346953,0.5901639344262295,0.5700934579439252,0.5700934579439252,10.19047619047619,71646.36127892244,5.009378560941577,1.6822478803473224,0.0847737288508885,14302.444985402659,10.19047619047619,0.2200046359343761,1370,1,0.3534446712740877,0.9354554315134164,0.025815841887544048,0.0,0.025815841887544048,0.08464838363719934,0.0,0.08464838363719934,-0.0036084166303570475,0.0,-0.0036084166303570475,-0.12782853460820198,0.0,-0.12782853460820198,-0.14485981308411222,0.02007047648230431,4.045055295557358,5.583686567958715,-1.570271613515931,-1.6657469506562346,4.074136839701655,1.3876140397259564
M0000,2024-01-22,21,0.27838263311254735,0.2832940467476918,0.2832940467476918,0.022060882194069945,0.0,0.21666666666666667,0.14479638009049775,0.14479638009049775,0.14347500072502467,32.0,0.05,0.02262443438914027,0.02262443438914027,0.021587701386657464,5.0,3.0,0.9000245906795514,0.9077964809881047,0.9077964809881047,3.6918407748690654,0.6,0.5701357466063348,0.5701357466063348,10.045454545454545,71600.1543360433,5.063021369239623,1.682962849836721,0.08283939882701705,14141.783949609597,10.045454545454545,0.22358439945602596,1371,0,0.3694836834473831,0.9292372181882051,0.027375565610859732,0.0,0.027375565610859732,0.07187028657616892,0.0,0.07187028657616892,-0.0077718903085532975,0.0,-0.0077718903085532975,-0.13466641743046825,0.0,-0.13466641743046825,-0.14673561732385265,0.029864253393665163,4.159362184740614,4.798653974168596,-1.772158035187207,-2.4187468344550274,5.633001383412921,1.2066755946361694
M0000,2024-01-23,22,0.2789035052395188,0.2833020019594848,0.2833020019594848,0.0201264679715929,0.0,0.2033898305084746,0.14473684210526316,0.14473684210526316,0.1430218849895977,33.0,0.03389830508474576,0.021929824561403508,0.021929824561403508,0.020872913249326268,5.0,4.0,0.8989747777893812,0.9064865932428995,0.9064865932428995,3.6878121035375027,0.5932203389830508,0.5701754385964912,0.5701754385964912,9.91304347826087,71504.94398542395,5.111091948974114,1.6851428040400374,0.08129375010861786,13990.150186943174,9.91304347826087,0.2268471723736773,1372,0,0.38541335945432564,0.9227440286201427,0.011968480523342255,0.0,0.011968480523342255,0.058652988403211426,0.0,0.058652988403211426,-0.007511815453518311,0.0,-0.007511815453518311,-0.13098768472359468,0.0,-0.13098768472359468,-0.14974937343358385,0.023044900386559597,2.1398213711270464,4.043742051513091,-1.8498535124903244,-2.5226968769655196,4.540882047900981,1.0555133885607344
M0000,2024-01-24,23,0.2798702149306736,0.28339752763458226,0.28339752763458226,0.014756081400223067,0.0,0.15789473684210525,0.13924050632911392,0.13924050632911392,0.13710420396916304,33.0,0.017543859649122806,0.02109704641350211,0.02109704641350211,0.02000927449511952,5.0,5.0,0.8975414806238742,0.9070355482180416,0.9070355482180416,3.689822213925128,0.5614035087719298,0.5654008438818565,0.5654008438818565,9.875,71464.06725834812,5.109719177510659,1.6844155395724687,0.07960166993609037,13985.908965972534,9.875,0.2219331629427745,1373,0,0.4012289854475009,0.9159777842484877,-0.0035531867643793028,0.0,-0.0035531867643793028,0.018654230512991338,0.0,0.018654230512991338,-0.009494067594167377,0.0,-0.009494067594167377,-0.1316199538794779,0.0,-0.1316199538794779,-0.17540687160940327,-0.003997335109926725,0.03602115962887579,1.7966741624256972,-1.8763997000474706,-2.722521603614488,-0.6038202663757967,0.9036840275957804
M0000,2024-01-25,24,0.28168079885488306,0.283582952479419,0.283582952479419,0.010634736416758717,0.0,0.1694915254237288,0.14227642276422764,0.14227642276422764,0.13928740280293173,35.0,0.01694915254237288,0.02032520325203252,0.02032520325203252,0.019365077054346782,5.0,6.0,0.8920138276226554,0.9058992648359714,0.9058992648359714,3.6896755509307115,0.559322033898305,0.5650406504065041,0.5650406504065041,9.84,71373.43103882509,5.144729338409362,1.695827512737101,0.07828253830218403,13873.116804409423,9.84,0.22276725004967207,1374,0,0.4169258813287287,0.908940487313808,-0.0033760507096596386,0.0,-0.0033760507096596386,0.027215102659501167,0.0,0.027215102659501167,-0.013885437213316032,0.0,-0.013885437213316032,-0.11490306294594455,0.0,-0.11490306294594455,-0.143437862950058,-0.005718616508199048,-0.05788203494003376,2.3215123169315515,-1.7780701383586461,-3.6127425194904963,-0.9670762451159413,0.739313037637849
M0000,2024-01-26,25,0.2823534361565527,0.2835780123179527,0.2835780123179527,0.01635137804277953,0.0,0.1694915254237288,0.14396887159533073,0.14396887159533073,0.13987845276098151,37.0,0.01694915254237288,0.023346303501945526,0.023346303501945526,0.02227521944754929,6.0,0.0,0.905930204133843,0.9074930283791292,0.9074930283791292,3.690044399176025,0.559322033898305,0.5680933852140078,0.5680933852140078,9.884615384615385,71408.06491427483,5.119618705242264,1.6832909430232703,0.07670358823265962,13947.926403416748,9.884615384615385,0.21881159816458737,1375,0,0.4324994021339788,0.901634220265486,-0.006397150959572644,0.0,-0.006397150959572644,0.02552265382839808,0.0,0.02552265382839808,-0.0015628242452861985,0.0,-0.0015628242452861985,-0.11072436779075556,0.0,-0.11072436779075556,-0.14730405780989442,-0.008771351315702725,-0.088825255962192,2.275296132948671,-1.6889445997101091,-1.1485369807202226,-1.0018261252211127,0.6776509467217067
M0000,2024-01-27,26,0.28269223647482944,0.28318572683363313,0.28318572683363313,0.014484046073785964,0.0,0.16666666666666666,0.14661654135338345,0.14661654135338345,0.14257182798957574,39.0,0.016666666666666666,0.022556390977443608,0.022556390977443608,0.021514572124960222,6.0,1.0,0.9096599195261731,0.9082264363331459,0.9082264363331459,3.708101784196834,0.5666666666666667,0.5676691729323309,0.5676691729323309,9.851851851851851,71376.41898040945,5.132704318304626,1.6881785539709566,0.07528266253556891,13906.201205836393,9.851851851851851,0.21577022796669437,1376,1,0.44794493940789115,0.8940611451454876,-0.005889724310776941,0.0,-0.005889724310776941,0.020050125313283207,0.0,0.020050125313283207,0.001433483193027163,0.0,0.001433483193027163,-0.10638041393282383,0.0,-0.10638041393282383,-0.1299677765843179,-0.001002506265664227,-0.15242594835747017,2.0827928658740658,-1.6791895500336949,-0.46996488986244445,0.24186056808242298,0.5895128276769545
M0000,2024-01-28,27,0.28380872051326683,0.283468628859779,0.283468628859779,0.01750513311907867,0.0,0.13559322033898305,0.14285714285714285,0.14285714285714285,0.1385531041760445,39.0,0.01694915254237288,0.02197802197802198,0.02197802197802198,0.020908133079072178,6.0,2.0,0.9107543996874503,0.9086951193551339,0.9086951193551339,3.7015488067430016,0.559322033898305,0.5677655677655677,0.5677655677655677,9.75,71298.99799867575,5.1671578300634895,1.694706429037781,0.07417847545446396,13798.494325806125,9.75,0.21735018853546656,1377,1,0.4632579225674917,0.88622350294858,-0.0050288694356490984,0.0,-0.0050288694356490984,-0.007263922518159799,0.0,-0.007263922518159799,0.0020592803323163933,0.0,0.0020592803323163933,-0.10956644566372187,0.0,-0.10956644566372187,-0.1355311355311355,-0.00844353386726271,-0.13627104042509325,0.5438609004692562,-1.8019275246698165,-0.25593959238189157,-1.0658843098501538,0.46498804194218124
